U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
17.03,-9.63836e-10,0,5.09986,1,0.87425,-2.12575,0,0.05,269
17.03,-9.69128e-10,0,5.09986,1,0.8775,-2.1225,0,0.05,270
17.03,-9.7442e-10,0,5.09986,1,0.88075,-2.11925,0,0.05,271
17.03,-9.79713e-10,0,5.09986,1,0.884,-2.116,0,0.05,272
17.03,-9.85005e-10,0,5.09986,1,0.88725,-2.11275,0,0.05,273
17.03,-9.90297e-10,0,5.09986,1,0.8905,-2.1095,0,0.05,274
17.03,-9.95589e-10,0,5.09986,1,0.89375,-2.10625,0,0.05,275
17.03,-1.00084e-09,0,5.09986,1,0.897,-2.103,0,0.05,276
17.03,-1.00609e-09,0,5.09986,1,0.90025,-2.09975,0,0.05,277
17.03,-1.01134e-09,0,5.09986,1,0.9035,-2.0965,0,0.05,278
17.03,-1.0166e-09,0,5.09986,1,0.90675,-2.09325,0,0.05,279
17.03,-1.02185e-09,0,5.09986,1,0.91,-2.09,0,0.05,280
17.03,-1.0271e-09,0,5.09986,1,0.91325,-2.08675,0,0.05,281
17.03,-1.03235e-09,0,5.09986,1,0.9165,-2.0835,0,0.05,282
17.03,-1.0376e-09,0,5.09986,1,0.91975,-2.08025,0,0.05,283
17.03,-1.04285e-09,0,5.09986,1,0.923,-2.077,0,0.05,284
17.03,-1.0481e-09,0,5.09986,1,0.92625,-2.07375,0,0.05,285
17.03,-1.05336e-09,0,5.09986,1,0.9295,-2.0705,0,0.05,286
17.03,-1.05861e-09,0,5.09986,1,0.93275,-2.06725,0,0.05,287
17.03,-1.06386e-09,0,5.09986,1,0.936,-2.064,0,0.05,288
17.03,-1.06911e-09,0,5.09986,1,0.93925,-2.06075,0,0.05,289
17.03,-1.07436e-09,0,5.09986,1,0.9425,-2.0575,0,0.05,290
17.03,-1.07961e-09,0,5.09986,1,0.94575,-2.05425,0,0.05,291
17.03,-1.08486e-09,0,5.09986,1,0.949,-2.051,0,0.05,292
17.03,-1.09011e-09,0,5.09986,1,0.95225,-2.04775,0,0.05,293
17.03,-1.09537e-09,0,5.09986,1,0.9555,-2.0445,0,0.05,294
17.03,-1.10062e-09,0,5.09986,1,0.95875,-2.04125,0,0.05,295
17.03,-1.10587e-09,0,5.09986,1,0.962,-2.038,0,0.05,296
17.03,-1.11112e-09,0,5.09986,1,0.96525,-2.03475,0,0.05,297
17.03,-1.11637e-09,0,5.09986,1,0.9685,-2.0315,0,0.05,298
17.03,-1.12162e-09,0,5.09986,1,0.97175,-2.02825,0,0.05,299
17.03,-1.12687e-09,0,5.09986,1,0.975,-2.025,0,0.05,300
17.03,-1.132e-09,0,5.09986,1,0.97825,-2.02175,0,0.05,301
17.03,-1.13713e-09,0,5.09986,1,0.9815,-2.0185,0,0.05,302
17.03,-1.14226e-09,0,5.09986,1,0.98475,-2.01525,0,0.05,303
17.03,-1.14739e-09,0,5.09986,1,0.988,-2.012,0,0.05,304
17.03,-1.15252e-09,0,5.09986,1,0.99125,-2.00875,0,0.05,305
17.03,-1.15765e-09,0,5.09986,1,0.9945,-2.0055,0,0.05,306
17.03,-1.16278e-09,0,5.09986,1,0.99775,-2.00225,0,0.05,307
17.03,-1.16791e-09,0,5.09986,1,1.001,-1.999,0,0.05,308
17.03,-1.17304e-09,0,5.09986,1,1.00425,-1.99575,0,0.05,309
17.03,-1.17817e-09,0,5.09986,1,1.0075,-1.9925,0,0.05,310
17.03,-1.1833e-09,0,5.09986,1,1.01075,-1.98925,0,0.05,311
17.03,-1.18843e-09,0,5.09986,1,1.014,-1.986,0,0.05,312
17.03,-1.19356e-09,0,5.09986,1,1.01725,-1.98275,0,0.05,313
17.03,-1.19869e-09,0,5.09986,1,1.0205,-1.9795,0,0.05,314
17.03,-1.20382e-09,0,5.09986,1,1.02375,-1.97625,0,0.05,315
17.03,-1.20895e-09,0,5.09986,1,1.027,-1.973,0,0.05,316
17.03,-1.21408e-09,0,5.09986,1,1.03025,-1.96975,0,0.05,317
17.03,-1.21921e-09,0,5.09986,1,1.0335,-1.9665,0,0.05,318
17.03,-1.22434e-09,0,5.09986,1,1.03675,-1.96325,0,0.05,319
17.03,-1.22947e-09,0,5.09986,1,1.04,-1.96,0,0.05,320
17.03,-1.2346e-09,0,5.09986,1,1.04325,-1.95675,0,0.05,321
17.03,-1.23972e-09,0,5.09986,1,1.0465,-1.9535,0,0.05,322
17.03,-1.24485e-09,0,5.09986,1,1.04975,-1.95025,0,0.05,323
17.03,-1.24998e-09,0,5.09986,1,1.053,-1.947,0,0.05,324
17.03,-1.25511e-09,0,5.09986,1,1.05625,-1.94375,0,0.05,325
17.03,-1.26025e-09,0,5.09986,1,1.0595,-1.9405,0,0.05,326
17.03,-1.26538e-09,0,5.09986,1,1.06275,-1.93725,0,0.05,327
17.03,-1.27051e-09,0,5.09986,1,1.066,-1.934,0,0.05,328
17.03,-1.27564e-09,0,5.09986,1,1.06925,-1.93075,0,0.05,329
17.03,-1.28078e-09,0,5.09986,1,1.0725,-1.9275,0,0.05,330
17.03,-1.28591e-09,0,5.09986,1,1.07575,-1.92425,0,0.05,331
17.03,-1.29104e-09,0,5.09986,1,1.079,-1.921,0,0.05,332
17.03,-1.29617e-09,0,5.09986,1,1.08225,-1.91775,0,0.05,333
17.03,-1.30131e-09,0,5.09986,1,1.0855,-1.9145,0,0.05,334
17.03,-1.30644e-09,0,5.09986,1,1.08875,-1.91125,0,0.05,335
17.03,-1.31157e-09,0,5.09986,1,1.092,-1.908,0,0.05,336
17.03,-1.31671e-09,0,5.09986,1,1.09525,-1.90475,0,0.05,337
17.03,-1.32184e-09,0,5.09986,1,1.0985,-1.9015,0,0.05,338
