x,y,Density,Momentum_x,Momentum_y,Energy,Pressure,Temperature,Mach,C<sub>p</sub>,Roe_Dissipation,
-0.599999,-0.00158665,1.22534,41.0908,-0.0015729,254075,101354,288.148,0.0985439,0.0415106,0,
-0.599999,0.00158665,1.22534,41.0907,-0.00157143,254075,101354,288.148,0.0985437,0.0415104,0,
-0.599999,0.00475994,1.22534,41.0906,-0.00156997,254075,101354,288.148,0.0985436,0.0415101,0,
-0.599999,0.00793323,1.22534,41.0905,-0.00156851,254075,101354,288.148,0.0985434,0.0415099,0,
-0.599999,0.0111065,1.22534,41.0905,-0.00156705,254075,101354,288.148,0.0985432,0.0415096,0,
-0.599999,0.0142798,1.22534,41.0904,-0.00154132,254075,101354,288.148,0.098543,0.0415097,0,
-0.599999,0.0174531,1.22534,41.0903,-0.00150723,254075,101354,288.148,0.0985427,0.04151,0,
-0.599999,0.0206264,1.22534,41.0902,-0.00147314,254075,101354,288.148,0.0985425,0.0415103,0,
-0.599999,0.0237997,1.22534,41.09,-0.00143906,254075,101354,288.148,0.0985422,0.0415105,0,
-0.599999,0.026973,1.22534,41.09,-0.00140398,254075,101354,288.148,0.098542,0.0415106,0,
-0.599999,0.0301463,1.22534,41.0899,-0.0013641,254075,101354,288.148,0.0985417,0.0415106,0,
-0.599999,0.0333196,1.22534,41.0897,-0.00129927,254075,101354,288.148,0.0985415,0.0415104,0,
-0.599999,0.0364929,1.22534,41.0896,-0.00123424,254075,101354,288.148,0.0985412,0.0415101,0,
-0.599999,0.0396662,1.22534,41.0895,-0.00116813,254075,101354,288.148,0.0985409,0.0415096,0,
-0.599999,0.0428395,1.22534,41.0894,-0.00110202,254075,101354,288.148,0.0985406,0.0415092,0,
-0.599999,0.0460127,1.22534,41.0892,-0.00103591,254075,101354,288.148,0.0985403,0.0415087,0,
-0.599999,0.049186,1.22534,41.0891,-0.000958676,254075,101354,288.148,0.0985399,0.0415087,0,
-0.599999,0.0523593,1.22534,41.089,-0.000870112,254075,101354,288.148,0.0985396,0.0415092,0,
-0.599999,0.0555326,1.22534,41.0888,-0.000781548,254075,101354,288.148,0.0985393,0.0415097,0,
-0.599999,0.0587059,1.22534,41.0887,-0.000690538,254075,101354,288.148,0.098539,0.0415101,0,
-0.599999,0.0618792,1.22534,41.0886,-0.000597718,254075,101354,288.148,0.0985387,0.0415104,0,
-0.599999,0.0650525,1.22534,41.0885,-0.000504898,254075,101354,288.148,0.0985384,0.0415107,0,
-0.599999,0.0682258,1.22534,41.0884,-0.000406149,254075,101354,288.148,0.0985382,0.0415102,0,
-0.599999,0.0713991,1.22534,41.0883,-0.000305655,254075,101354,288.148,0.0985379,0.0415094,0,
-0.599999,0.0745724,1.22534,41.0882,-0.00020516,254075,101354,288.148,0.0985377,0.0415086,0,
-0.599999,0.0777457,1.22534,41.088,-0.000105247,254075,101354,288.148,0.0985374,0.0415078,0,
-0.599999,0.080919,1.22534,41.0879,-7.10741e-06,254075,101354,288.148,0.0985371,0.0415067,0,
-0.599999,0.0840923,1.22534,41.0878,9.10647e-05,254075,101354,288.148,0.0985369,0.0415056,0,
-0.599999,0.0872656,1.22534,41.0878,0.000191451,254075,101354,288.148,0.0985367,0.0415072,0,
-0.599999,0.0904389,1.22534,41.0877,0.000292799,254075,101354,288.148,0.0985366,0.0415087,0,
-0.599999,0.0936121,1.22534,41.0876,0.000397805,254075,101354,288.148,0.0985364,0.0415101,0,
-0.599999,0.0967854,1.22534,41.0876,0.00050281,254075,101354,288.148,0.0985363,0.0415114,0,
-0.599999,0.0999587,1.22534,41.0875,0.000607816,254075,101354,288.148,0.0985361,0.0415127,0,
-0.599999,0.103132,1.22534,41.0875,0.00070469,254075,101354,288.148,0.098536,0.0415128,0,
-0.599999,0.106305,1.22534,41.0874,0.000782869,254075,101354,288.148,0.098536,0.0415103,0,
-0.599999,0.109479,1.22534,41.0874,0.000861048,254075,101354,288.148,0.0985359,0.0415078,0,
-0.599999,0.112652,1.22534,41.0874,0.000939227,254075,101354,288.148,0.0985359,0.0415054,0,
-0.599999,0.115825,1.22534,41.0874,0.00101741,254075,101354,288.148,0.0985359,0.0415029,0,
-0.599999,0.118998,1.22534,41.0874,0.00109139,254075,101354,288.148,0.0985359,0.0415,0,
-0.599999,0.122172,1.22534,41.0875,0.00115795,254075,101354,288.148,0.098536,0.0415023,0,
-0.599999,0.125345,1.22534,41.0875,0.00122367,254075,101354,288.148,0.0985361,0.0415066,0,
-0.599999,0.128518,1.22534,41.0876,0.00129002,254075,101354,288.148,0.0985362,0.0415108,0,
-0.599999,0.131692,1.22534,41.0876,0.00135638,254075,101354,288.148,0.0985363,0.041515,0,
-0.599999,0.134865,1.22534,41.0877,0.00142273,254075,101354,288.148,0.0985365,0.0415192,0,
-0.599999,0.138038,1.22534,41.0877,0.00147167,254075,101354,288.148,0.0985366,0.0415207,0,
-0.599999,0.141212,1.22534,41.0878,0.00148355,254075,101354,288.148,0.0985368,0.0415165,0,
-0.599999,0.144385,1.22534,41.0878,0.00149544,254075,101354,288.148,0.0985369,0.0415123,0,
-0.599999,0.147558,1.22534,41.0879,0.00150733,254075,101354,288.148,0.0985371,0.0415081,0,
-0.599999,0.150731,1.22534,41.088,0.00151921,254075,101354,288.148,0.0985372,0.0415039,0,
-0.599999,0.153905,1.22534,41.088,0.00153063,254075,101354,288.148,0.0985374,0.0414997,0,
-0.599999,0.157078,1.22534,41.0881,0.00153726,254075,101354,288.148,0.0985376,0.0414953,0,

-0.566666,-0.157078,1.22534,41.0875,0.00119666,254075,101354,288.148,0.0985362,0.0415389,0,
-0.566666,-0.153905,1.22534,41.0877,0.00115232,254075,101354,288.148,0.0985365,0.0415425,0,
-0.566666,-0.150731,1.22534,41.0878,0.00110798,254075,101354,288.148,0.0985368,0.0415462,0,
-0.566666,-0.147558,1.22534,41.0879,0.0010568,254075,101354,288.148,0.0985371,0.0415496,0,
-0.566666,-0.144385,1.22534,41.0881,0.00100465,254075,101354,288.148,0.0985375,0.041553,0,
-0.566666,-0.141212,1.22534,41.0882,0.000956628,254075,101354,288.148,0.0985378,0.0415551,0,
-0.566666,-0.138038,1.22534,41.0883,0.000920714,254075,101354,288.148,0.098538,0.0415534,0,
-0.566666,-0.134865,1.22534,41.0884,0.0008848,254075,101354,288.148,0.0985383,0.0415517,0,
-0.566666,-0.131692,1.22534,41.0885,0.000847402,254075,101354,288.148,0.0985385,0.04155,0,
-0.566666,-0.128518,1.22534,41.0886,0.000802803,254075,101354,288.148,0.0985387,0.0415478,0,
-0.566666,-0.125345,1.22534,41.0887,0.000739405,254075,101354,288.148,0.098539,0.0415488,0,
-0.566666,-0.122172,1.22534,41.0888,0.000669538,254075,101354,288.148,0.0985392,0.0415508,0,
-0.566666,-0.118998,1.22534,41.0889,0.000599671,254075,101354,288.148,0.0985394,0.0415529,0,
-0.566666,-0.115825,1.22534,41.089,0.000528736,254075,101354,288.148,0.0985396,0.0415538,0,
-0.566666,-0.112652,1.22534,41.0891,0.000457691,254075,101354,288.148,0.0985398,0.0415545,0,
-0.566666,-0.109479,1.22534,41.0892,0.00038734,254075,101354,288.148,0.0985401,0.0415551,0,
-0.566666,-0.106305,1.22534,41.0893,0.000313166,254075,101354,288.148,0.0985403,0.0415536,0,
-0.566666,-0.103132,1.22534,41.0894,0.000238992,254075,101354,288.148,0.0985406,0.0415521,0,
-0.566666,-0.0999587,1.22534,41.0895,0.000164817,254075,101354,288.148,0.0985408,0.0415506,0,
-0.566666,-0.0967854,1.22534,41.0896,9.06429e-05,254075,101354,288.148,0.0985411,0.0415491,0,
-0.566666,-0.0936121,1.22534,41.0897,1.44152e-05,254075,101354,288.148,0.0985413,0.0415491,0,
-0.566666,-0.0904389,1.22534,41.0898,-6.20097e-05,254075,101354,288.148,0.0985416,0.0415493,0,
-0.566666,-0.0872656,1.22534,41.0899,-0.000138435,254075,101354,288.148,0.0985418,0.0415494,0,
-0.566666,-0.0840923,1.22534,41.09,-0.000214859,254075,101354,288.148,0.098542,0.0415496,0,
-0.566666,-0.080919,1.22534,41.0901,-0.000293976,254075,101354,288.148,0.0985423,0.0415499,0,
-0.566666,-0.0777457,1.22534,41.0902,-0.000374535,254075,101354,288.148,0.0985425,0.0415503,0,
-0.566666,-0.0745724,1.22534,41.0903,-0.000450386,254075,101354,288.148,0.0985427,0.0415506,0,
-0.566666,-0.0713991,1.22534,41.0904,-0.00052293,254075,101354,288.148,0.0985429,0.0415509,0,
-0.566666,-0.0682258,1.22534,41.0904,-0.000595474,254075,101354,288.148,0.0985431,0.0415512,0,
-0.566666,-0.0650525,1.22534,41.0905,-0.000668019,254075,101354,288.148,0.0985433,0.0415516,0,
-0.566666,-0.0618792,1.22534,41.0906,-0.000740563,254075,101354,288.148,0.0985435,0.0415519,0,
-0.566666,-0.0587059,1.22534,41.0906,-0.000800494,254075,101354,288.148,0.0985436,0.0415522,0,
-0.566666,-0.0555326,1.22534,41.0907,-0.000858936,254075,101354,288.148,0.0985437,0.0415526,0,
-0.566666,-0.0523593,1.22534,41.0907,-0.000917378,254075,101354,288.148,0.0985438,0.041553,0,
-0.566666,-0.049186,1.22534,41.0908,-0.000978952,254075,101354,288.148,0.0985439,0.0415532,0,
-0.566666,-0.0460127,1.22534,41.0908,-0.00104411,254075,101354,288.148,0.098544,0.0415534,0,
-0.566666,-0.0428395,1.22534,41.0908,-0.00110293,254075,101354,288.148,0.0985441,0.0415535,0,
-0.566666,-0.0396662,1.22534,41.0908,-0.00114855,254075,101354,288.148,0.0985441,0.0415539,0,
-0.566666,-0.0364929,1.22534,41.0908,-0.00119418,254075,101354,288.148,0.098544,0.0415543,0,
-0.566666,-0.0333196,1.22534,41.0908,-0.00123635,254075,101354,288.148,0.098544,0.0415545,0,
-0.566666,-0.0301463,1.22534,41.0908,-0.00127615,254075,101354,288.148,0.098544,0.0415547,0,
-0.566666,-0.026973,1.22534,41.0908,-0.00131595,254075,101354,288.148,0.0985439,0.0415548,0,
-0.566666,-0.0237997,1.22534,41.0907,-0.00133743,254075,101354,288.148,0.0985438,0.0415551,0,
-0.566666,-0.0206264,1.22534,41.0906,-0.00135278,254075,101354,288.148,0.0985436,0.0415555,0,
-0.566666,-0.0174531,1.22534,41.0906,-0.00137041,254075,101354,288.148,0.0985434,0.0415556,0,
-0.566666,-0.0142798,1.22534,41.0905,-0.00139025,254075,101354,288.148,0.0985433,0.0415557,0,
-0.566666,-0.0111065,1.22534,41.0904,-0.00141009,254075,101354,288.148,0.0985431,0.0415557,0,
-0.566666,-0.00793323,1.22534,41.0904,-0.00142488,254075,101354,288.148,0.0985429,0.0415558,0,
-0.566666,-0.00475994,1.22534,41.0902,-0.00141721,254075,101354,288.148,0.0985426,0.0415559,0,
-0.566666,-0.00158665,1.22534,41.0901,-0.00140955,254075,101354,288.148,0.0985424,0.0415561,0,
-0.566666,0.00158665,1.22534,41.09,-0.00140188,254075,101354,288.148,0.0985421,0.0415562,0,
-0.566666,0.00475994,1.22534,41.0899,-0.00139421,254075,101354,288.148,0.0985418,0.0415564,0,
-0.566666,0.00793323,1.22534,41.0898,-0.0013828,254075,101354,288.148,0.0985415,0.0415563,0,
-0.566666,0.0111065,1.22534,41.0896,-0.00135585,254075,101354,288.148,0.0985411,0.0415564,0,
-0.566666,0.0142798,1.22534,41.0894,-0.00131865,254075,101354,288.148,0.0985407,0.0415564,0,
-0.566666,0.0174531,1.22534,41.0893,-0.00128106,254075,101354,288.148,0.0985404,0.0415563,0,
-0.566666,0.0206264,1.22534,41.0891,-0.00124347,254075,101354,288.148,0.09854,0.0415562,0,
-0.566666,0.0237997,1.22534,41.089,-0.00120588,254075,101354,288.148,0.0985396,0.0415561,0,
-0.566666,0.026973,1.22534,41.0888,-0.00116788,254075,101354,288.148,0.0985393,0.041556,0,
-0.566666,0.0301463,1.22534,41.0887,-0.0011084,254075,101354,288.148,0.0985389,0.0415559,0,
-0.566666,0.0333196,1.22534,41.0885,-0.00104892,254075,101354,288.148,0.0985384,0.0415557,0,
-0.566666,0.0364929,1.22534,41.0883,-0.000989443,254075,101354,288.148,0.098538,0.0415556,0,
-0.566666,0.0396662,1.22534,41.0881,-0.000929963,254075,101354,288.148,0.0985376,0.0415554,0,
-0.566666,0.0428395,1.22534,41.088,-0.000870482,254075,101354,288.148,0.0985372,0.0415553,0,
-0.566666,0.0460127,1.22534,41.0878,-0.000801959,254075,101354,288.148,0.0985368,0.0415552,0,
-0.566666,0.049186,1.22534,41.0877,-0.000722446,254075,101354,288.148,0.0985365,0.0415551,0,
-0.566666,0.0523593,1.22534,41.0875,-0.000642993,254075,101354,288.148,0.0985361,0.041555,0,
-0.566666,0.0555326,1.22534,41.0874,-0.000563539,254075,101354,288.148,0.0985357,0.0415549,0,
-0.566666,0.0587059,1.22534,41.0872,-0.000484085,254075,101354,288.148,0.0985353,0.0415547,0,
-0.566666,0.0618792,1.22534,41.087,-0.000404631,254075,101354,288.148,0.098535,0.0415546,0,
-0.566666,0.0650525,1.22534,41.0869,-0.000322855,254075,101354,288.148,0.0985346,0.0415543,0,
-0.566666,0.0682258,1.22534,41.0868,-0.000239809,254075,101354,288.148,0.0985343,0.0415538,0,
-0.566666,0.0713991,1.22534,41.0867,-0.000156762,254075,101354,288.148,0.098534,0.0415534,0,
-0.566666,0.0745724,1.22534,41.0865,-7.37155e-05,254075,101354,288.148,0.0985337,0.0415529,0,
-0.566666,0.0777457,1.22534,41.0864,1.27732e-05,254075,101354,288.148,0.0985335,0.0415522,0,
-0.566666,0.080919,1.22534,41.0863,0.000102682,254075,101354,288.148,0.0985332,0.0415513,0,
-0.566666,0.0840923,1.22534,41.0862,0.000191473,254075,101354,288.148,0.098533,0.0415521,0,
-0.566666,0.0872656,1.22534,41.0862,0.000280077,254075,101354,288.148,0.0985329,0.0415532,0,
-0.566666,0.0904389,1.22534,41.0861,0.000364796,254075,101354,288.148,0.0985327,0.0415537,0,
-0.566666,0.0936121,1.22534,41.0861,0.000448116,254075,101354,288.148,0.0985326,0.041554,0,
-0.566666,0.0967854,1.22534,41.086,0.000531436,254075,101354,288.148,0.0985325,0.0415542,0,
-0.566666,0.0999587,1.22534,41.086,0.000613214,254075,101354,288.148,0.0985324,0.0415544,0,
-0.566666,0.103132,1.22534,41.086,0.000671265,254075,101354,288.148,0.0985324,0.0415528,0,
-0.566666,0.106305,1.22534,41.086,0.000729317,254075,101354,288.148,0.0985325,0.0415512,0,
-0.566666,0.109479,1.22534,41.086,0.000788642,254075,101354,288.148,0.0985326,0.0415493,0,
-0.566666,0.112652,1.22534,41.0861,0.000852429,254075,101354,288.148,0.0985326,0.0415466,0,
-0.566666,0.115825,1.22534,41.0861,0.000916215,254075,101354,288.148,0.0985327,0.0415439,0,
-0.566666,0.118998,1.22534,41.0861,0.000976581,254075,101354,288.148,0.0985328,0.0415432,0,
-0.566666,0.122172,1.22534,41.0862,0.00102795,254075,101354,288.148,0.098533,0.0415477,0,
-0.566666,0.125345,1.22534,41.0863,0.00107932,254075,101354,288.148,0.0985333,0.0415523,0,
-0.566666,0.128518,1.22534,41.0864,0.00113069,254075,101354,288.148,0.0985335,0.0415569,0,
-0.566666,0.131692,1.22534,41.0866,0.00117461,254075,101354,288.148,0.0985338,0.0415601,0,
-0.566666,0.134865,1.22534,41.0867,0.00121732,254075,101354,288.148,0.0985341,0.041563,0,
-0.566666,0.138038,1.22534,41.0868,0.00123145,254075,101354,288.148,0.0985344,0.0415625,0,
-0.566666,0.141212,1.22534,41.0869,0.00122303,254075,101354,288.148,0.0985347,0.0415594,0,
-0.566666,0.144385,1.22534,41.0871,0.00121462,254075,101354,288.148,0.098535,0.0415562,0,
-0.566666,0.147558,1.22534,41.0872,0.00120884,254075,101354,288.148,0.0985353,0.0415523,0,
-0.566666,0.150731,1.22534,41.0873,0.00120478,254075,101354,288.148,0.0985356,0.0415478,0,
-0.566666,0.153905,1.22534,41.0874,0.00120073,254075,101354,288.148,0.0985359,0.0415433,0,
-0.566666,0.157078,1.22534,41.0875,0.00119667,254075,101354,288.148,0.0985362,0.0415389,0,

-0.533332,-0.157078,1.22534,41.0872,0.000690385,254075,101354,288.148,0.0985354,0.0415453,0,
-0.533332,-0.153905,1.22534,41.0874,0.00063084,254075,101354,288.148,0.0985358,0.0415511,0,
-0.533332,-0.150731,1.22534,41.0876,0.000571296,254075,101354,288.148,0.0985362,0.0415569,0,
-0.533332,-0.147558,1.22534,41.0877,0.000511752,254075,101354,288.148,0.0985366,0.0415627,0,
-0.533332,-0.144385,1.22534,41.0879,0.000452208,254075,101354,288.148,0.098537,0.0415685,0,
-0.533332,-0.141212,1.22534,41.088,0.000392663,254075,101354,288.148,0.0985374,0.0415742,0,
-0.533332,-0.138038,1.22534,41.0882,0.000342164,254075,101354,288.148,0.0985377,0.0415758,0,
-0.533332,-0.134865,1.22534,41.0883,0.000302171,254075,101354,288.148,0.098538,0.0415728,0,
-0.533332,-0.131692,1.22534,41.0884,0.000262179,254075,101354,288.148,0.0985383,0.0415699,0,
-0.533332,-0.128518,1.22534,41.0885,0.000222186,254075,101354,288.148,0.0985385,0.041567,0,
-0.533332,-0.125345,1.22534,41.0886,0.000182193,254075,101354,288.148,0.0985388,0.041564,0,
-0.533332,-0.122172,1.22534,41.0888,0.000142201,254075,101354,288.148,0.0985391,0.0415611,0,
-0.533332,-0.118998,1.22534,41.0889,0.000101277,254075,101354,288.148,0.0985394,0.0415584,0,
-0.533332,-0.115825,1.22534,41.089,3.9086e-05,254075,101354,288.148,0.0985397,0.0415613,0,
-0.533332,-0.112652,1.22534,41.0891,-2.31046e-05,254075,101354,288.148,0.09854,0.0415643,0,
-0.533332,-0.109479,1.22534,41.0892,-8.52952e-05,254075,101354,288.148,0.0985402,0.0415672,0,
-0.533332,-0.106305,1.22534,41.0894,-0.000147486,254075,101354,288.148,0.0985405,0.0415701,0,
-0.533332,-0.103132,1.22534,41.0895,-0.000207644,254075,101354,288.148,0.0985408,0.0415726,0,
-0.533332,-0.0999587,1.22534,41.0896,-0.000262349,254075,101354,288.148,0.0985411,0.0415736,0,
-0.533332,-0.0967854,1.22534,41.0897,-0.000313483,254075,101354,288.148,0.0985413,0.0415729,0,
-0.533332,-0.0936121,1.22534,41.0898,-0.000371022,254075,101354,288.148,0.0985416,0.0415715,0,
-0.533332,-0.0904389,1.22534,41.0899,-0.000428561,254075,101354,288.148,0.0985418,0.0415702,0,
-0.533332,-0.0872656,1.22534,41.09,-0.0004861,254075,101354,288.148,0.0985421,0.0415688,0,
-0.533332,-0.0840923,1.22534,41.0901,-0.000543639,254075,101354,288.148,0.0985423,0.0415675,0,
-0.533332,-0.080919,1.22534,41.0902,-0.000598835,254075,101354,288.148,0.0985425,0.0415681,0,
-0.533332,-0.0777457,1.22534,41.0903,-0.000652868,254075,101354,288.148,0.0985427,0.0415697,0,
-0.533332,-0.0745724,1.22534,41.0903,-0.000706901,254075,101354,288.148,0.0985428,0.0415712,0,
-0.533332,-0.0713991,1.22534,41.0904,-0.000760934,254075,101354,288.148,0.098543,0.0415728,0,
-0.533332,-0.0682258,1.22534,41.0905,-0.000814967,254075,101354,288.148,0.0985432,0.0415744,0,
-0.533332,-0.0650525,1.22534,41.0905,-0.000868005,254075,101354,288.148,0.0985434,0.0415759,0,
-0.533332,-0.0618792,1.22534,41.0906,-0.000905325,254075,101354,288.148,0.0985434,0.0415761,0,
-0.533332,-0.0587059,1.22534,41.0906,-0.000943927,254075,101354,288.148,0.0985435,0.0415763,0,
-0.533332,-0.0555326,1.22534,41.0906,-0.00098253,254075,101354,288.148,0.0985435,0.0415765,0,
-0.533332,-0.0523593,1.22534,41.0906,-0.00102113,254075,101354,288.148,0.0985436,0.0415766,0,
-0.533332,-0.049186,1.22534,41.0907,-0.00105973,254075,101354,288.148,0.0985436,0.0415768,0,
-0.533332,-0.0460127,1.22534,41.0907,-0.00109212,254075,101354,288.148,0.0985436,0.0415772,0,
-0.533332,-0.0428395,1.22534,41.0906,-0.00111149,254075,101354,288.148,0.0985435,0.0415782,0,
-0.533332,-0.0396662,1.22534,41.0906,-0.00113086,254075,101354,288.148,0.0985434,0.0415792,0,
-0.533332,-0.0364929,1.22534,41.0905,-0.00115023,254075,101354,288.148,0.0985433,0.0415801,0,
-0.533332,-0.0333196,1.22534,41.0905,-0.0011696,254075,101354,288.148,0.0985432,0.0415811,0,
-0.533332,-0.0301463,1.22534,41.0905,-0.00119357,254075,101354,288.148,0.0985431,0.0415818,0,
-0.533332,-0.026973,1.22534,41.0904,-0.00120439,254075,101354,288.148,0.0985429,0.0415823,0,
-0.533332,-0.0237997,1.22534,41.0903,-0.00120476,254075,101354,288.148,0.0985427,0.0415826,0,
-0.533332,-0.0206264,1.22534,41.0902,-0.00120303,254075,101354,288.148,0.0985424,0.0415828,0,
-0.533332,-0.0174531,1.22534,41.09,-0.0012013,254075,101354,288.148,0.0985422,0.041583,0,
-0.533332,-0.0142798,1.22534,41.0899,-0.00119956,254075,101354,288.148,0.0985419,0.0415832,0,
-0.533332,-0.0111065,1.22534,41.0898,-0.00119542,254075,101354,288.148,0.0985416,0.0415835,0,
-0.533332,-0.00793323,1.22534,41.0897,-0.00117254,254075,101354,288.148,0.0985412,0.0415839,0,
-0.533332,-0.00475994,1.22534,41.0895,-0.00114966,254075,101354,288.148,0.0985408,0.0415843,0,
-0.533332,-0.00158665,1.22534,41.0893,-0.00112678,254075,101354,288.148,0.0985405,0.0415847,0,
-0.533332,0.00158665,1.22534,41.0892,-0.00110641,254075,101354,288.148,0.0985401,0.0415849,0,
-0.533332,0.00475994,1.22534,41.089,-0.0010878,254075,101354,288.148,0.0985397,0.041585,0,
-0.533332,0.00793323,1.22534,41.0889,-0.00105791,254075,101354,288.148,0.0985393,0.041585,0,
-0.533332,0.0111065,1.22534,41.0887,-0.00101909,254075,101354,288.148,0.0985388,0.0415851,0,
-0.533332,0.0142798,1.22534,41.0885,-0.00098027,254075,101354,288.148,0.0985384,0.0415851,0,
-0.533332,0.0174531,1.22534,41.0883,-0.000939189,254075,101354,288.148,0.0985379,0.041585,0,
-0.533332,0.0206264,1.22534,41.0881,-0.000897902,254075,101354,288.148,0.0985375,0.0415849,0,
-0.533332,0.0237997,1.22534,41.0879,-0.000856605,254075,101354,288.148,0.098537,0.0415848,0,
-0.533332,0.026973,1.22534,41.0877,-0.000802551,254075,101354,288.148,0.0985365,0.0415847,0,
-0.533332,0.0301463,1.22534,41.0875,-0.000748496,254075,101354,288.148,0.098536,0.0415846,0,
-0.533332,0.0333196,1.22534,41.0873,-0.000692407,254075,101354,288.148,0.0985355,0.0415843,0,
-0.533332,0.0364929,1.22534,41.0871,-0.000635802,254075,101354,288.148,0.098535,0.041584,0,
-0.533332,0.0396662,1.22534,41.0869,-0.000579197,254075,101354,288.148,0.0985346,0.0415837,0,
-0.533332,0.0428395,1.22534,41.0867,-0.000519454,254075,101354,288.148,0.0985341,0.0415834,0,
-0.533332,0.0460127,1.22534,41.0865,-0.000455255,254075,101354,288.148,0.0985337,0.041583,0,
-0.533332,0.049186,1.22534,41.0863,-0.000391057,254075,101354,288.148,0.0985333,0.0415826,0,
-0.533332,0.0523593,1.22534,41.0862,-0.000326858,254075,101354,288.148,0.0985328,0.0415821,0,
-0.533332,0.0555326,1.22534,41.086,-0.00026266,254075,101354,288.148,0.0985324,0.0415817,0,
-0.533332,0.0587059,1.22534,41.0858,-0.000199309,254075,101354,288.148,0.0985319,0.041581,0,
-0.533332,0.0618792,1.22534,41.0856,-0.000136942,254075,101354,288.148,0.0985316,0.0415806,0,
-0.533332,0.0650525,1.22534,41.0855,-6.66309e-05,254075,101354,288.148,0.0985313,0.0415802,0,
-0.533332,0.0682258,1.22534,41.0854,3.68048e-06,254075,101354,288.148,0.098531,0.0415797,0,
-0.533332,0.0713991,1.22534,41.0853,7.39919e-05,254075,101354,288.148,0.0985307,0.0415793,0,
-0.533332,0.0745724,1.22534,41.0851,0.000144303,254075,101354,288.148,0.0985303,0.0415788,0,
-0.533332,0.0777457,1.22534,41.085,0.000213386,254075,101354,288.148,0.09853,0.0415783,0,
-0.533332,0.080919,1.22534,41.0849,0.000270596,254075,101354,288.148,0.0985299,0.0415774,0,
-0.533332,0.0840923,1.22534,41.0849,0.000327807,254075,101354,288.148,0.0985298,0.0415765,0,
-0.533332,0.0872656,1.22534,41.0848,0.000385018,254075,101354,288.148,0.0985296,0.0415755,0,
-0.533332,0.0904389,1.22534,41.0848,0.000442228,254075,101354,288.148,0.0985295,0.0415746,0,
-0.533332,0.0936121,1.22534,41.0847,0.000502656,254075,101354,288.148,0.0985294,0.0415737,0,
-0.533332,0.0967854,1.22534,41.0847,0.000563973,254075,101354,288.148,0.0985293,0.0415736,0,
-0.533332,0.0999587,1.22534,41.0847,0.000614374,254075,101354,288.148,0.0985294,0.0415744,0,
-0.533332,0.103132,1.22534,41.0848,0.000663122,254075,101354,288.148,0.0985295,0.041575,0,
-0.533332,0.106305,1.22534,41.0848,0.00071187,254075,101354,288.148,0.0985296,0.0415755,0,
-0.533332,0.109479,1.22534,41.0849,0.000760618,254075,101354,288.148,0.0985297,0.0415761,0,
-0.533332,0.112652,1.22534,41.0849,0.000809366,254075,101354,288.148,0.0985298,0.0415766,0,
-0.533332,0.115825,1.22534,41.085,0.000828475,254075,101354,288.148,0.0985301,0.0415738,0,
-0.533332,0.118998,1.22534,41.0852,0.00083763,254075,101354,288.148,0.0985305,0.0415698,0,
-0.533332,0.122172,1.22534,41.0853,0.000850592,254075,101354,288.148,0.0985308,0.0415665,0,
-0.533332,0.125345,1.22534,41.0855,0.000874068,254075,101354,288.148,0.0985312,0.0415647,0,
-0.533332,0.128518,1.22534,41.0856,0.000897543,254075,101354,288.148,0.0985315,0.041563,0,
-0.533332,0.131692,1.22534,41.0858,0.000916915,254075,101354,288.148,0.0985319,0.041564,0,
-0.533332,0.134865,1.22534,41.086,0.000924794,254075,101354,288.148,0.0985323,0.0415725,0,
-0.533332,0.138038,1.22534,41.0861,0.000932672,254075,101354,288.148,0.0985328,0.0415811,0,
-0.533332,0.141212,1.22534,41.0863,0.000940551,254075,101354,288.148,0.0985333,0.0415896,0,
-0.533332,0.144385,1.22534,41.0865,0.000915484,254075,101354,288.148,0.0985337,0.0415862,0,
-0.533332,0.147558,1.22534,41.0867,0.000880438,254075,101354,288.148,0.0985341,0.0415797,0,
-0.533332,0.150731,1.22534,41.0869,0.0008171,254075,101354,288.148,0.0985345,0.0415682,0,
-0.533332,0.153905,1.22534,41.087,0.000753761,254075,101354,288.148,0.098535,0.0415568,0,
-0.533332,0.157078,1.22534,41.0872,0.000690423,254075,101354,288.148,0.0985354,0.0415453,0,

-0.499999,-0.157078,1.22534,41.0871,0.000211169,254075,101354,288.148,0.0985351,0.0415511,0,
-0.499999,-0.153905,1.22534,41.0873,0.000141181,254075,101354,288.148,0.0985356,0.0415539,0,
-0.499999,-0.150731,1.22534,41.0875,7.54851e-05,254075,101354,288.148,0.098536,0.0415561,0,
-0.499999,-0.147558,1.22534,41.0877,1.03525e-05,254075,101354,288.148,0.0985364,0.0415582,0,
-0.499999,-0.144385,1.22534,41.0878,-5.47801e-05,254075,101354,288.148,0.0985369,0.0415603,0,
-0.499999,-0.141212,1.22534,41.088,-0.000119913,254075,101354,288.148,0.0985373,0.0415623,0,
-0.499999,-0.138038,1.22534,41.0882,-0.000171679,254075,101354,288.148,0.0985376,0.0415618,0,
-0.499999,-0.134865,1.22534,41.0883,-0.000215893,254075,101354,288.148,0.0985379,0.0415599,0,
-0.499999,-0.131692,1.22534,41.0884,-0.000260107,254075,101354,288.148,0.0985382,0.0415579,0,
-0.499999,-0.128518,1.22534,41.0885,-0.000304321,254075,101354,288.148,0.0985385,0.0415559,0,
